,avg_dist,avg_rating_by_driver,avg_rating_of_driver,avg_surge,surge_pct,trips_in_first_30_days,weekday_pct,total_days_january,churn,city_Astapor,city_King's Landing,phone_Android,phone_iPhone,luxury_car_user_True
329,19.53,5.0,4.3,1.0,0.0,0,100.0,1,0,1,0,0,1,1
330,14.01,5.0,5.0,1.0,0.0,0,100.0,7,1,1,0,0,1,0
331,5.36,4.8,4.0,1.18,27.3,4,54.5,13,0,0,0,0,1,0
332,4.74,4.3,4.3,1.33,33.3,0,0.0,24,1,1,0,0,1,0
333,2.78,4.8,4.8,1.08,13.5,12,62.2,18,0,0,1,0,1,1
334,3.19,4.6,5.0,1.13,12.0,5,68.0,29,0,1,0,0,1,1
335,8.24,5.0,4.5,1.0,0.0,1,100.0,30,1,0,0,1,0,0
336,7.74,5.0,5.0,1.0,0.0,1,66.7,11,1,0,1,0,1,0
337,2.11,4.9,5.0,1.21,28.6,3,14.3,26,0,1,0,1,0,0
338,0.61,5.0,4.0,1.0,0.0,1,33.3,27,1,0,0,0,1,0
339,12.88,5.0,4.9,1.0,0.0,0,0.0,16,1,0,0,0,1,0
340,1.77,4.4,5.0,1.3,20.0,3,20.0,25,0,0,0,0,1,0
341,4.7,5.0,4.9,1.0,0.0,0,100.0,17,1,0,0,0,1,1
342,3.61,4.9,4.6,1.28,12.5,0,75.0,9,1,0,0,0,1,0
343,2.96,5.0,5.0,1.0,0.0,1,0.0,25,1,1,0,0,1,1
344,3.28,5.0,5.0,1.0,0.0,1,0.0,13,1,0,0,1,0,0
345,5.89,5.0,4.7,1.1,16.7,4,75.0,30,0,0,1,0,1,1
346,0.71,4.5,4.5,1.0,0.0,2,50.0,30,1,0,0,0,1,0
347,2.43,4.9,4.9,1.02,6.3,10,53.1,19,0,0,1,0,1,0
348,4.98,5.0,5.0,1.0,0.0,0,100.0,13,1,0,0,0,1,0
349,3.08,4.9,4.9,1.25,30.8,8,15.4,8,1,1,0,1,0,0
350,13.72,4.0,4.9,1.0,0.0,0,0.0,7,1,0,0,1,0,0
351,16.94,4.8,4.9,1.0,0.0,1,76.2,9,0,0,1,0,1,1
352,8.45,5.0,5.0,1.0,0.0,2,75.0,17,1,0,0,0,1,0
353,5.0,5.0,5.0,1.13,16.7,2,50.0,22,0,1,0,0,1,1
354,2.53,5.0,5.0,1.0,0.0,1,100.0,24,1,0,0,0,1,0
355,2.19,5.0,5.0,1.0,0.0,1,100.0,24,1,1,0,1,0,1
356,1.36,4.0,4.0,1.67,33.3,0,100.0,10,1,0,0,0,1,1
357,2.53,4.8,4.9,1.08,15.4,3,38.5,22,0,0,0,0,1,1
358,6.4,4.7,4.9,1.0,0.0,3,88.2,24,0,1,0,0,1,1
359,3.68,4.9,5.0,1.22,33.3,2,55.6,25,1,0,0,0,1,0
360,3.66,5.0,5.0,1.0,0.0,1,100.0,17,1,1,0,0,1,0
361,12.65,5.0,4.7,1.0,0.0,3,100.0,9,1,0,0,0,1,1
362,28.44,5.0,5.0,1.0,0.0,2,100.0,19,1,0,1,1,0,1
363,6.09,5.0,4.9,1.0,0.0,1,0.0,12,1,1,0,1,0,0
364,1.71,5.0,4.0,1.0,0.0,1,50.0,31,1,0,0,0,1,0
365,5.48,5.0,3.0,1.0,0.0,2,100.0,17,1,1,0,0,1,0
366,4.66,5.0,4.9,1.0,0.0,1,0.0,31,1,1,0,0,1,0
367,1.38,5.0,4.9,1.0,0.0,1,0.0,18,1,0,0,1,0,1
368,3.05,4.9,5.0,1.36,11.1,1,55.6,13,0,0,0,1,0,0
369,1.38,5.0,5.0,1.0,0.0,1,0.0,11,1,0,0,0,1,0
370,3.07,4.7,4.0,1.0,0.0,0,28.6,30,1,0,1,1,0,1
371,12.6,5.0,5.0,1.0,0.0,0,100.0,17,1,1,0,0,1,1
372,9.81,3.0,4.0,1.0,0.0,1,100.0,3,0,0,0,1,0,0
373,5.83,5.0,4.9,1.0,0.0,1,0.0,25,1,1,0,0,1,1
374,3.14,4.9,4.8,1.11,9.4,24,100.0,9,1,1,0,0,1,1
375,2.42,5.0,4.7,1.09,18.2,6,68.2,11,0,0,1,1,0,0
376,9.57,5.0,5.0,1.0,0.0,1,100.0,24,1,0,0,1,0,1
377,5.52,4.8,4.8,1.0,0.0,1,75.0,13,0,0,0,0,1,0
378,2.89,5.0,5.0,1.25,66.7,3,33.3,21,1,1,0,0,1,0
379,5.09,5.0,3.0,1.0,0.0,1,100.0,26,1,1,0,0,1,1
380,7.22,5.0,5.0,1.0,0.0,0,0.0,31,0,0,1,0,1,0
381,4.17,5.0,4.0,1.0,0.0,0,100.0,31,0,1,0,0,1,1
382,9.27,5.0,5.0,1.0,0.0,0,100.0,12,1,0,0,1,0,1
383,2.63,4.6,4.9,1.18,9.1,1,63.6,10,1,1,0,0,1,1
384,1.6,5.0,5.0,1.21,16.7,5,16.7,25,1,1,0,0,1,0
385,10.96,5.0,3.0,2.0,50.0,0,100.0,14,1,0,0,0,1,1
386,1.6,4.7,5.0,1.55,20.0,3,40.0,21,1,1,0,1,0,1
387,1.66,4.5,5.0,1.0,0.0,1,100.0,17,0,0,0,0,0,0
388,1.38,4.8,3.8,1.13,25.0,0,75.0,17,1,0,0,0,1,0
389,5.37,5.0,5.0,1.0,0.0,1,0.0,3,1,1,0,0,1,0
390,4.32,5.0,5.0,1.0,0.0,1,100.0,8,1,1,0,0,1,0
391,7.61,5.0,4.7,1.0,0.0,1,50.0,11,1,1,0,0,1,1
392,9.6,5.0,5.0,1.2,20.0,1,60.0,24,0,0,1,0,1,0
393,1.49,4.7,4.4,1.09,16.7,12,66.7,1,1,1,0,1,0,0
394,7.02,5.0,4.9,1.0,0.0,1,100.0,8,1,0,1,0,1,0
395,7.85,5.0,5.0,1.0,0.0,0,40.0,23,1,0,0,0,1,0
396,3.19,5.0,5.0,1.0,0.0,1,100.0,29,1,0,0,0,1,0
397,3.35,4.8,4.3,1.03,8.3,1,69.4,11,0,0,1,0,1,1
398,9.01,5.0,4.3,1.0,0.0,7,28.6,17,1,0,1,0,1,1
399,13.26,5.0,5.0,1.0,0.0,1,0.0,12,1,0,0,0,1,0
400,4.61,5.0,5.0,1.0,0.0,0,0.0,5,1,1,0,1,0,1
401,3.47,4.8,4.9,1.11,18.5,4,29.6,24,0,0,1,0,1,1
402,9.46,4.3,4.0,1.0,0.0,4,100.0,27,1,0,0,1,0,1
403,0.0,5.0,4.9,3.0,100.0,1,0.0,16,1,1,0,0,1,0
404,10.04,4.7,4.3,1.11,9.5,2,71.4,31,0,0,0,0,1,0
405,3.51,5.0,4.0,1.0,0.0,0,50.0,31,1,0,0,0,1,0
406,5.56,5.0,4.3,1.58,33.3,0,66.7,6,1,0,0,0,1,0
407,3.97,5.0,4.8,1.0,0.0,1,60.0,21,0,0,1,0,1,1
408,4.04,4.5,5.0,1.2,9.1,3,54.5,17,0,0,0,0,1,1
409,1.88,5.0,4.0,1.0,0.0,0,100.0,10,0,0,1,0,1,1
410,2.43,2.0,5.0,1.0,0.0,2,0.0,28,1,0,1,0,1,0
411,8.35,5.0,5.0,1.75,33.3,1,100.0,22,0,0,0,0,0,0
412,7.94,5.0,4.0,1.0,0.0,0,100.0,20,1,1,0,0,1,0
413,2.47,5.0,4.9,2.25,100.0,0,100.0,4,0,0,0,0,1,0
414,4.58,4.7,4.5,1.0,0.0,3,33.3,1,1,1,0,1,0,0
415,1.5,5.0,4.9,1.5,50.0,0,0.0,23,0,0,0,0,1,0
416,1.31,4.9,4.3,1.08,16.7,7,16.7,10,1,1,0,0,1,0
417,7.88,5.0,4.8,1.0,0.0,3,100.0,15,1,0,0,0,1,1
418,3.45,4.8,4.6,1.07,9.1,1,54.5,15,0,0,0,0,1,1
419,19.32,5.0,5.0,1.0,0.0,1,100.0,1,1,0,0,0,1,1
420,3.21,5.0,4.9,1.0,0.0,0,100.0,7,1,0,0,0,1,0
421,3.5,5.0,3.0,1.0,0.0,2,100.0,8,1,0,0,0,1,0
422,4.66,5.0,5.0,1.0,0.0,0,33.3,20,0,0,1,0,1,0
423,3.79,4.7,4.6,1.12,14.0,13,72.1,6,0,0,0,1,0,0
424,14.62,5.0,4.9,1.0,0.0,0,0.0,27,0,0,1,0,1,1
425,4.69,4.9,4.7,1.11,7.1,3,35.7,22,1,0,0,0,1,0
426,3.5,5.0,5.0,1.08,33.3,2,100.0,31,1,1,0,0,1,0
427,1.26,5.0,5.0,1.0,0.0,1,100.0,28,1,1,0,1,0,0
428,1.48,5.0,5.0,1.38,50.0,2,100.0,18,1,1,0,0,1,0
429,0.08,1.0,5.0,1.0,0.0,1,100.0,27,1,1,0,0,1,0
430,1.82,5.0,4.4,1.25,22.2,0,77.8,8,0,0,0,0,1,1
431,7.2,5.0,4.8,1.01,4.5,12,77.3,16,1,0,0,1,0,0
432,1.73,5.0,4.9,1.0,0.0,0,100.0,29,1,0,0,0,1,0
433,5.24,4.8,4.4,1.04,16.7,0,66.7,14,0,0,0,1,0,1
434,1.84,3.0,5.0,1.0,0.0,1,0.0,30,1,0,0,0,1,0
435,1.91,4.8,4.8,1.11,16.7,10,48.9,17,0,0,1,0,1,0
436,6.73,5.0,4.3,1.0,0.0,0,33.3,24,0,0,0,0,1,0
437,1.41,5.0,5.0,1.0,0.0,2,100.0,23,0,0,1,1,0,0
438,5.25,5.0,4.9,1.0,0.0,0,0.0,7,1,0,1,0,1,0
439,5.27,5.0,4.3,1.0,0.0,6,100.0,11,0,0,0,1,0,0
440,1.43,4.9,5.0,1.2,21.4,0,50.0,24,0,0,0,0,1,0
441,2.58,4.9,3.8,1.1,17.6,2,88.2,11,0,1,0,0,1,1
442,1.26,5.0,4.5,1.0,0.0,0,0.0,22,1,1,0,0,1,0
443,6.17,4.7,4.9,1.0,0.0,2,0.0,28,1,0,0,0,1,0
444,4.49,4.8,4.6,1.1,15.4,7,46.2,9,0,0,1,0,1,0
445,4.13,5.0,4.9,1.0,0.0,1,0.0,12,1,0,0,0,1,0
446,13.14,4.5,5.0,1.0,0.0,2,0.0,24,1,0,0,0,1,0
447,4.32,5.0,4.9,1.0,0.0,1,100.0,1,1,0,1,1,0,0
448,2.87,4.5,2.8,1.0,0.0,1,18.2,1,0,0,0,0,1,0
449,2.73,4.9,4.8,1.03,7.4,9,70.4,4,0,0,1,0,1,0
450,4.32,4.8,4.9,1.07,8.3,7,62.5,17,0,0,0,0,1,0
451,2.28,4.9,4.9,1.24,15.4,7,42.3,18,0,0,0,0,1,0
452,2.55,5.0,4.9,1.0,0.0,1,0.0,26,1,0,0,0,1,0
453,1.52,5.0,4.9,1.0,0.0,0,100.0,5,1,1,0,0,1,0
454,16.31,5.0,5.0,1.0,0.0,1,100.0,19,0,0,1,0,1,1
455,5.61,4.2,4.2,1.04,16.7,6,33.3,30,1,0,0,0,1,0
456,3.79,5.0,5.0,1.0,0.0,1,0.0,26,1,0,0,0,1,0
457,7.79,5.0,5.0,1.0,0.0,0,100.0,6,1,1,0,1,0,1
458,1.54,3.4,4.5,1.0,0.0,2,100.0,27,1,0,0,0,1,0
459,4.09,4.0,3.0,1.0,0.0,1,0.0,11,1,1,0,0,0,0
460,1.53,4.8,4.7,1.2,40.0,0,40.0,15,0,0,0,0,1,0
461,4.24,5.0,5.0,1.0,0.0,1,100.0,30,1,0,0,1,0,0
462,4.49,5.0,5.0,1.0,0.0,0,0.0,21,1,0,0,1,0,0
463,3.01,4.9,5.0,1.0,0.0,9,64.1,6,0,0,0,0,1,1
464,8.2,5.0,4.9,1.0,0.0,0,0.0,7,1,1,0,0,1,1
465,3.27,5.0,4.3,1.0,0.0,4,20.0,11,0,1,0,0,1,1
466,6.75,4.9,4.9,1.0,0.0,4,73.3,28,0,1,0,0,1,1
467,2.41,5.0,4.0,1.0,0.0,0,100.0,22,1,0,0,0,1,0
468,4.28,4.0,4.9,1.0,0.0,1,100.0,31,1,0,0,1,0,0
469,3.82,5.0,4.9,1.0,0.0,1,100.0,27,1,0,1,0,1,0
470,3.53,5.0,5.0,1.0,0.0,1,100.0,16,1,0,1,1,0,0
471,6.45,4.6,4.5,1.07,11.8,2,82.4,15,0,0,0,0,1,1
472,1.78,5.0,5.0,1.0,0.0,0,100.0,29,1,0,1,1,0,0
473,2.06,4.8,4.3,1.13,30.8,1,38.5,6,0,0,0,0,1,0
474,8.83,4.3,5.0,1.0,0.0,4,50.0,29,0,1,0,0,1,1
475,17.65,5.0,5.0,1.5,100.0,1,100.0,14,1,0,0,0,1,0
476,5.77,3.5,1.0,1.0,0.0,0,100.0,8,1,0,0,0,1,0
477,1.55,5.0,4.0,1.5,50.0,0,0.0,18,1,0,1,1,0,0
478,5.46,5.0,5.0,1.0,0.0,0,100.0,11,0,0,1,0,1,1
479,2.36,5.0,4.0,1.33,33.3,0,0.0,18,0,0,0,0,1,0
480,3.12,5.0,5.0,1.0,0.0,0,100.0,3,1,0,0,1,0,0
481,4.07,4.7,5.0,1.06,13.3,13,71.7,16,0,0,1,0,1,1
482,2.53,4.6,4.7,1.1,15.8,13,50.9,5,0,0,1,0,1,1
483,0.82,5.0,5.0,1.0,0.0,1,100.0,24,1,0,0,1,0,0
484,17.68,5.0,5.0,1.0,0.0,0,100.0,27,1,1,0,0,1,0
485,8.11,4.7,3.0,1.09,12.5,1,12.5,26,0,1,0,0,1,1
486,4.97,5.0,5.0,1.0,0.0,1,66.7,23,1,0,0,0,1,0
487,18.8,4.5,4.9,1.0,0.0,2,50.0,16,0,0,0,1,0,1
488,2.37,4.5,3.4,1.0,0.0,0,69.2,29,0,0,0,0,1,0
489,5.84,5.0,4.9,1.0,0.0,1,100.0,16,1,0,0,1,0,0
490,2.18,5.0,5.0,1.0,0.0,2,66.7,9,0,0,1,0,1,1
491,1.35,2.5,4.9,1.0,0.0,0,0.0,31,0,1,0,0,1,1
492,4.18,4.0,4.0,1.0,0.0,0,0.0,28,1,0,0,0,1,1
493,5.19,4.2,5.0,1.46,16.7,1,33.3,3,1,1,0,0,0,1
494,2.95,5.0,4.9,1.0,0.0,0,100.0,2,1,1,0,0,1,0
495,4.41,4.8,3.8,1.0,0.0,6,100.0,20,1,1,0,1,0,0
496,21.2,5.0,4.9,1.0,0.0,0,0.0,11,1,1,0,0,1,0
497,3.32,4.9,4.9,1.08,11.1,3,88.9,13,1,0,0,0,1,1
498,5.99,4.7,4.4,1.0,0.0,0,80.0,21,0,0,1,0,1,0
499,3.08,5.0,5.0,1.0,0.0,2,50.0,20,1,1,0,0,0,0
500,4.8,4.7,4.9,1.17,33.3,2,100.0,9,0,1,0,0,1,1
501,2.32,5.0,4.0,1.14,22.2,4,66.7,30,1,1,0,0,1,0
502,10.71,5.0,4.5,1.0,0.0,0,100.0,23,0,0,1,0,1,0
503,6.84,4.6,3.8,1.43,36.4,2,36.4,10,1,0,0,0,1,0
504,3.56,4.7,4.7,1.07,8.2,4,65.9,22,0,0,1,0,1,1
505,8.01,4.8,3.7,1.0,0.0,1,100.0,15,1,0,0,0,1,1
506,1.24,5.0,4.9,1.0,0.0,0,100.0,28,0,1,0,0,1,0
507,5.71,5.0,5.0,1.0,0.0,0,83.3,13,0,0,1,0,1,1
508,3.43,4.4,4.8,1.07,14.3,1,42.9,30,0,0,0,1,0,0
509,20.61,5.0,5.0,1.0,0.0,1,100.0,8,1,0,0,0,1,1
510,10.78,5.0,4.0,1.0,0.0,0,100.0,16,1,0,0,0,1,0
511,0.95,5.0,5.0,1.0,0.0,0,100.0,16,0,0,0,0,1,1
512,7.59,5.0,5.0,1.5,50.0,0,0.0,4,0,0,0,0,1,0
513,6.21,4.9,4.0,1.0,0.0,7,71.4,5,1,1,0,0,1,0
514,6.47,4.6,5.0,1.0,0.0,0,40.0,9,1,1,0,1,0,0
515,11.89,5.0,4.9,1.0,0.0,0,0.0,5,1,0,0,0,1,0
516,4.31,4.7,4.7,1.0,0.0,1,66.7,19,0,0,0,1,0,1
517,3.31,5.0,5.0,1.25,100.0,1,0.0,4,1,1,0,1,0,0
518,9.87,5.0,5.0,1.0,0.0,2,100.0,15,1,1,0,0,1,0
519,5.93,5.0,5.0,1.0,0.0,3,20.0,18,1,0,0,0,1,0
520,10.39,5.0,5.0,1.0,0.0,0,100.0,7,1,0,0,0,1,1
521,2.02,4.5,5.0,1.0,0.0,2,82.4,11,0,0,0,0,1,0
522,6.42,4.7,4.5,1.0,0.0,3,66.7,20,1,0,0,1,0,1
523,2.29,5.0,4.9,1.0,0.0,2,100.0,6,0,0,0,0,1,1
524,1.12,5.0,5.0,1.0,0.0,0,0.0,27,1,0,0,0,1,0
525,2.62,4.9,5.0,1.0,0.0,20,64.2,1,0,0,1,0,1,1
526,12.02,5.0,4.9,1.0,0.0,0,100.0,11,1,1,0,1,0,0
527,3.48,5.0,5.0,1.0,0.0,0,0.0,22,1,0,1,1,0,1
528,0.78,3.0,4.9,1.0,0.0,0,0.0,18,1,0,0,0,1,0
529,6.64,4.9,4.9,1.19,11.1,1,11.1,19,0,1,0,0,1,0
530,2.83,4.9,5.0,1.0,0.0,0,60.0,26,0,0,1,0,1,0
531,1.58,4.8,4.8,1.02,7.1,2,100.0,8,1,0,0,0,1,0
532,1.49,4.8,5.0,1.0,0.0,1,0.0,31,0,0,1,0,1,1
533,20.68,5.0,4.0,1.0,0.0,0,0.0,27,1,0,1,0,1,1
534,10.2,5.0,4.8,1.0,0.0,2,50.0,12,1,1,0,1,0,1
535,3.26,5.0,4.7,1.06,12.5,0,87.5,14,1,1,0,0,1,0
536,4.44,4.8,4.7,1.01,1.6,16,78.1,8,0,0,0,1,0,1
537,3.67,5.0,4.7,1.1,15.4,4,46.2,25,0,0,1,0,1,1
538,17.69,5.0,4.9,2.0,100.0,0,100.0,24,0,0,0,0,1,0
539,5.56,5.0,5.0,1.08,33.3,3,100.0,19,1,1,0,0,1,0
540,3.61,4.8,4.8,1.09,15.4,2,65.4,20,0,0,1,0,1,1
541,1.51,5.0,4.9,1.0,0.0,2,50.0,25,1,1,0,1,0,1
542,11.87,5.0,4.6,1.0,0.0,1,93.3,21,0,0,0,0,1,0
543,4.58,5.0,5.0,1.0,0.0,1,100.0,7,1,0,1,0,1,1
544,13.79,5.0,5.0,1.0,0.0,0,100.0,10,1,0,0,0,1,0
545,3.54,4.0,4.9,1.0,0.0,1,100.0,7,1,0,0,1,0,0
546,12.97,5.0,3.0,1.0,0.0,1,100.0,10,1,1,0,0,1,0
547,5.07,4.8,5.0,1.0,0.0,1,66.7,13,1,0,0,0,1,0
548,5.97,5.0,4.9,1.0,0.0,0,100.0,14,1,1,0,1,0,1
549,2.55,5.0,4.9,1.75,100.0,2,100.0,27,0,1,0,0,1,1
550,1.15,4.5,4.0,1.0,0.0,6,100.0,27,1,0,0,0,1,1
551,0.82,5.0,4.0,1.0,0.0,1,0.0,19,1,1,0,0,1,0
552,13.71,5.0,5.0,1.0,0.0,0,100.0,9,0,0,0,0,1,0
553,5.37,5.0,4.4,1.29,16.7,6,100.0,14,1,0,0,0,1,0
554,5.14,4.8,5.0,1.0,0.0,1,100.0,22,0,0,0,1,0,1
555,2.5,5.0,4.9,1.0,0.0,1,100.0,2,1,1,0,0,1,0
556,3.06,4.6,5.0,1.13,6.7,9,73.3,28,1,0,1,1,0,0
557,4.23,5.0,4.9,1.0,0.0,1,100.0,29,0,1,0,0,1,1
558,3.44,5.0,5.0,1.0,0.0,1,75.0,17,0,0,1,0,1,0
559,3.44,5.0,4.9,1.0,0.0,1,0.0,25,1,0,0,0,1,0
560,1.27,5.0,4.9,1.0,0.0,1,50.0,1,0,0,1,0,1,1
561,2.74,5.0,4.9,1.0,0.0,1,100.0,26,1,1,0,0,1,1
562,1.92,5.0,4.9,1.0,0.0,2,50.0,1,0,0,1,0,1,0
563,36.75,5.0,5.0,1.0,0.0,1,100.0,3,1,0,0,1,0,0
564,21.66,5.0,5.0,1.0,0.0,1,100.0,16,1,1,0,0,1,0
565,2.95,5.0,5.0,1.0,0.0,2,0.0,31,1,1,0,0,1,1
566,2.07,5.0,4.0,1.69,50.0,0,0.0,3,0,0,0,0,1,1
567,4.04,4.7,3.3,1.01,1.5,9,59.1,24,0,1,0,0,1,1
568,20.98,5.0,5.0,1.0,0.0,1,0.0,4,1,0,1,0,1,0
569,4.71,4.0,4.5,1.45,28.6,2,28.6,1,0,0,0,0,1,1
570,2.92,4.5,5.0,1.0,0.0,2,100.0,18,1,0,0,0,1,1
571,6.67,5.0,5.0,1.0,0.0,0,0.0,18,1,0,0,0,1,1
572,5.53,4.8,5.0,1.2,18.2,2,81.8,6,1,0,0,0,1,1
573,3.55,5.0,5.0,1.04,14.3,2,71.4,10,1,1,0,0,1,0
574,5.69,4.8,3.0,1.13,25.0,1,75.0,17,0,0,1,0,1,0
575,1.46,5.0,5.0,1.0,0.0,2,100.0,15,1,0,0,1,0,0
576,1.64,5.0,5.0,1.0,0.0,0,100.0,31,1,0,0,0,1,0
577,3.29,4.8,4.8,1.0,0.0,5,68.3,5,0,1,0,0,1,1
578,19.42,5.0,4.9,1.0,0.0,1,0.0,3,1,0,0,0,1,0
579,0.0,5.0,4.9,1.0,0.0,0,100.0,20,0,0,0,0,1,0
580,1.08,5.0,4.9,1.75,100.0,0,100.0,2,1,0,0,0,1,0
581,9.93,4.8,4.9,1.0,0.0,1,50.0,8,1,0,0,1,0,0
582,3.77,4.6,4.4,1.0,0.0,5,50.0,12,0,0,0,1,0,1
583,1.16,5.0,5.0,1.0,0.0,2,100.0,17,1,0,0,0,1,1
584,3.36,4.9,4.7,1.12,11.8,0,29.4,5,0,0,0,0,1,0
585,18.32,5.0,5.0,1.0,0.0,0,100.0,27,0,0,0,0,1,1
586,3.64,5.0,5.0,1.0,0.0,1,100.0,20,1,0,1,1,0,0
587,5.0,4.3,4.5,1.0,0.0,3,77.8,31,1,0,0,1,0,0
588,1.93,5.0,4.8,1.0,0.0,4,25.0,12,1,0,1,1,0,1
589,3.49,4.8,4.0,1.29,11.5,1,53.8,14,0,1,0,0,1,1
590,18.07,5.0,4.9,1.0,0.0,2,0.0,29,0,0,0,0,1,1
591,2.26,5.0,3.0,1.0,0.0,0,50.0,25,1,0,1,0,1,0
592,5.19,5.0,5.0,1.0,0.0,0,100.0,29,1,0,0,0,1,0
593,9.68,4.9,5.0,1.11,11.1,2,22.2,18,0,0,1,0,1,0
594,4.6,5.0,5.0,1.0,0.0,1,100.0,28,1,0,1,1,0,0
595,1.08,5.0,4.9,1.0,0.0,1,100.0,12,1,1,0,0,1,1
596,2.02,5.0,4.9,1.5,100.0,1,0.0,18,1,0,0,0,1,0
597,13.68,5.0,5.0,1.0,0.0,1,100.0,14,0,0,1,1,0,0
598,2.83,5.0,5.0,3.0,100.0,0,0.0,11,1,0,0,0,1,0
599,3.51,5.0,5.0,1.0,0.0,0,50.0,28,1,1,0,1,0,1
600,3.53,4.9,4.6,1.02,4.8,2,66.7,10,0,0,0,0,1,0
601,3.36,4.7,2.7,1.0,0.0,0,100.0,14,1,1,0,0,1,0
602,4.21,4.5,4.8,1.0,0.0,3,50.0,7,1,0,0,0,1,0
603,2.27,5.0,4.4,1.3,40.0,4,60.0,12,1,0,0,0,1,0
604,3.47,5.0,5.0,1.0,0.0,0,100.0,30,1,1,0,0,1,0
605,2.3,4.7,5.0,1.0,0.0,2,100.0,15,1,0,0,0,1,0
606,17.23,5.0,4.9,1.0,0.0,1,100.0,20,1,0,0,1,0,0
607,14.84,5.0,4.9,1.0,0.0,0,100.0,16,1,1,0,0,1,0
608,4.19,4.8,4.0,1.09,9.1,3,90.9,11,0,0,0,1,0,1
609,9.49,5.0,4.5,1.0,0.0,1,100.0,27,1,0,0,0,1,0
610,3.91,4.8,3.8,1.0,0.0,0,60.0,12,0,1,0,0,1,1
611,3.62,5.0,4.9,1.0,0.0,1,100.0,28,1,1,0,0,1,1
612,4.24,4.8,5.0,1.0,0.0,4,90.0,28,0,1,0,1,0,1
613,4.17,5.0,5.0,1.75,100.0,1,0.0,18,1,1,0,1,0,0
614,6.62,5.0,4.9,1.0,0.0,1,50.0,26,1,0,0,0,1,0
615,4.56,5.0,4.9,1.0,0.0,0,100.0,12,1,0,0,0,1,0
616,2.95,5.0,4.0,1.14,33.3,4,77.8,24,1,0,0,1,0,0
617,3.16,4.8,4.4,1.3,9.1,2,63.6,18,0,0,0,0,1,0
618,7.2,5.0,5.0,1.13,25.0,0,100.0,8,0,0,1,0,1,1
619,3.56,4.5,4.7,1.0,0.0,3,66.7,3,1,1,0,0,1,0
620,2.29,4.8,3.6,1.3,18.8,15,56.3,31,1,0,0,0,1,1
621,1.65,5.0,5.0,1.0,0.0,1,100.0,6,1,0,0,0,1,0
622,8.66,4.9,4.7,1.02,7.7,2,38.5,30,0,1,0,0,1,0
623,6.98,5.0,4.8,1.0,0.0,2,40.0,18,1,1,0,0,1,0
624,12.95,5.0,5.0,1.0,0.0,1,100.0,17,1,1,0,0,1,1
625,10.48,5.0,3.0,1.0,0.0,0,0.0,5,0,0,0,0,1,1
626,10.63,4.5,5.0,1.0,0.0,2,100.0,28,1,0,0,0,1,0
627,15.31,5.0,4.9,1.0,0.0,0,100.0,4,1,0,0,1,0,0
628,2.21,4.8,4.9,1.08,14.6,5,37.5,15,0,0,1,1,0,1
629,5.63,5.0,4.9,1.25,100.0,1,100.0,28,1,1,0,0,1,0
630,2.38,5.0,2.0,1.0,0.0,0,50.0,6,1,1,0,0,1,0
631,3.82,4.7,4.9,1.75,33.3,1,0.0,19,1,1,0,0,1,1
632,12.25,5.0,2.0,1.0,0.0,0,100.0,12,1,1,0,0,1,0
633,6.91,5.0,4.0,1.0,0.0,1,100.0,9,0,0,1,0,1,0
634,3.76,4.9,4.7,1.0,0.0,3,100.0,6,1,1,0,0,1,0
635,1.74,5.0,5.0,1.0,0.0,2,33.3,26,1,1,0,0,1,1
636,3.92,5.0,5.0,1.0,0.0,2,100.0,7,1,0,0,0,1,0
637,5.27,5.0,5.0,1.0,0.0,0,0.0,19,0,0,1,0,1,0
638,6.9,5.0,4.9,1.0,0.0,0,0.0,25,0,1,0,1,0,0
639,1.3,4.0,4.9,1.0,0.0,0,100.0,1,1,0,0,0,1,0
640,1.99,4.7,5.0,1.04,16.7,6,83.3,10,1,0,1,0,1,1
641,1.41,5.0,5.0,1.0,0.0,0,66.7,10,0,0,0,0,1,1
642,13.73,5.0,4.9,1.0,0.0,0,0.0,20,1,1,0,0,1,0
643,10.52,1.0,1.0,1.0,0.0,1,100.0,30,1,1,0,0,1,1
644,2.99,4.3,4.3,1.5,33.3,2,66.7,31,0,0,1,0,1,1
645,3.15,5.0,4.9,1.08,11.1,7,66.7,12,0,0,1,0,1,1
646,8.23,4.9,5.0,1.17,16.7,4,58.3,29,0,0,1,0,1,0
647,3.93,4.8,4.8,1.02,4.3,17,57.4,21,0,0,0,0,1,0
648,5.15,5.0,4.8,1.0,0.0,3,77.8,14,0,0,1,0,1,1
649,2.94,4.4,4.8,1.0,0.0,0,80.0,27,1,0,1,0,1,1
650,1.26,5.0,5.0,1.0,0.0,1,100.0,14,1,1,0,0,1,0
651,4.16,4.8,4.8,1.0,0.0,2,40.0,15,0,1,0,1,0,1
652,7.25,4.9,4.9,1.0,0.0,5,44.4,9,0,0,0,0,1,1
653,6.44,4.3,4.6,1.13,12.5,0,50.0,29,1,0,0,1,0,0
654,0.62,5.0,5.0,1.0,0.0,2,100.0,29,1,0,0,0,1,1
655,3.86,4.8,4.6,1.22,21.3,2,59.6,1,0,0,0,0,1,1
656,3.4,4.7,4.8,1.0,0.0,5,50.0,25,0,1,0,0,1,1
657,1.29,4.0,5.0,1.5,100.0,0,100.0,30,1,1,0,1,0,0
658,3.87,5.0,5.0,1.0,0.0,0,40.0,2,1,0,0,0,1,0
